,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
1989-11-30,201.61538461538464,0,0.0,98.66666666666666,0,0.0,0,0,0.0,0,3.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2339.484949832776,0.0,35.562421185372,0,0.0,0.0,0,0.0,32.18373121131742,0.0,0.0,0,0.0,0.0,100.3948717948718,0.0,0.0,3.8461538461538467,7.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.15384615384615385,0.0,0.0,174.0,32.0,16.096223776223773,0.0,0.0,0,50.153846153846146,0.0,0.0,0.0,0.0,0.5060240963855421,0,86.0,69.0,0,0.0,3.230769230769231,0.0,0.0,0.0,0.0,0.0,0,140.0,11.692307692307693,0.0,2,260.65384615384613,863.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,15.89655172413793,0.0,0,5.0,0,0.0,5.066666666666666,0.0,20.0,0.0
1989-12-31,14.019230769230766,0,0.0,404.3333333333333,0,0.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,125.0,29.0,0.0,0.0,0.0,0.0,0,0.0,534.7040133779263,0.0,3619.5038461538456,0,0.0,0.0,0,0.0,43.580238726790455,0.0,0.0,0,0.0,0.0,109.5769230769231,0.0,0.0,4.807692307692308,7.033333333333333,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,67.0,0,45.63333333333333,0.0,0.0,0.0,0,0.0,0,0.19230769230769232,2.0,0.0,0.0,70.9875,317.203613053613,0.0,0.0,0,38.69230769230769,0.0,0.0,15.0,1123.6666666666667,3.0542168674698793,0,106.0,149.875,0,484.66666666666663,5.038461538461538,0.0,0.0,0.0,0.0,0.0,0,40.0,100.89871794871796,0.0,0,506.9423076923076,1267.3333333333335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,7.137931034482759,0.0,0,2.0,0,0.0,3.0,0.0,0.0,0.0
1990-01-31,1.9230769230769234,0,0.0,394.14285714285717,0,0.0,0,0,0.0,0,17.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,76.66666666666667,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,9293.466666666667,0,0.0,0.0,0,0.0,47.46284793637735,0.0,0.0,0,0.0,0.0,206.17688591601635,1.7384615384615385,0.0,81.46666666666667,6.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,312.44848484848484,90.3157894736842,0,304.86974630214775,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,149.3677811550152,153.71794871794873,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,18.5,0,85.5,27.733333333333334,0,0.0,175.91104044357468,0.0,0.0,0.3846153846153846,0.0,0.0,0,153.23076923076923,52.40512820512821,0.0,0,180.0,1035.3846153846152,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,9.0,0.0,0,3.0,0,0.0,10.0,0.0,0.0,0.0
1990-02-28,72.42307692307693,0,0.0,1393.6666666666667,0,0.0,0,0,0.0,0,15.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.0,0.0,5912.466666666666,0,0.0,0.0,0,0.0,50.67496914849856,0.0,0.0,0,0.0,0.0,227.6680292332466,2.471794871794872,0.0,2.3000000000000003,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.4484848484848485,537.5526315789473,0,48.161412968814396,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,139.12968591691995,299.17085354585356,0.0,5.0,0,0.0,0.0,0.0,120.5,0.0,28.703703703703702,0,51.83333333333333,278.3925925925926,0,0.0,2.429223744292237,0.0,0.0,0.3846153846153846,0.0,0.0,0,0.23076923076923078,55.664387464387474,0.0,1,29.0,730.940170940171,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,28.0,155.84615384615384,0.0,0,0.0,0,0.0,13.0,0.0,0.0,0.0
1990-03-31,150.9230769230769,0,0.0,281.5,0,0.0,0,0,0.0,0,6.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,4231.715534794586,0,0.0,0.0,0,0.0,52.13006556723134,0.0,0.0,0,0.0,0.0,232.6801709401709,2.471794871794872,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.848484848484844,118.0,0,37.27894170444658,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0.0,117.79635258358661,167.80803880803882,0.0,0.0,0,27.333333333333332,0.0,0.0,5.0,0.0,0.4444444444444444,0,51.33333333333333,122.0611111111111,0,0.0,20.429223744292237,0.0,0.0,0.3846153846153846,0.0,0.0,0,40.23076923076923,102.48290598290598,0.0,2,0.0,1053.7549857549857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,161.63255494505495,0.0,0,3.666666666666667,0,0.0,7.0,0.0,0.0,0.0
1990-04-30,188.22202797202797,0,0.0,419.3095238095238,0,0.0,0,0,0.0,0,26.0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.47435897435898,22.0,170.02,0.0,0.0,0.0,0.0,0.0,0,3.0,6.0,0.0,18744.065516828363,0,0.0,0.0,0,0.0,63.260240361243035,0.0,0.0,0,0.0,0.0,418.1662360695729,10.866519546027742,0.0,0.0,6.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.48484848484848486,145.0,0,148.87755644090305,0.0,0.0,0.0,0,0.0,0,8.0,0.0,0.0,0.0,107.38829787234042,220.73076923076923,0.0,7.0,0,22.0,0.0,0.0,40.0,0.0,0.0,0,327.5,411.3333333333333,0,0.0,4.8579582517938675,0.0,0.0,2.480769230769231,0.0,0.0,0,81.68846153846154,326.2730769230769,0.0,1,0.0,910.2307692307693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,105.34166666666667,0.0,0,6.4,0,0.0,4.0,0.0,0.0,0.0
1990-05-31,137.19580419580421,0,0.0,30.0,0,0.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,102.0,0.0,84.9,0.0,0.0,0.0,60.0,141.0,0,0.0,50.8,0.0,2739.265249901613,0,0.0,0.0,0,0.0,69.55715780623581,0.0,0.0,0,0.0,0.0,302.41798347637763,18.597477931904162,1.0,0.0,5.0,0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,40.5,0,238.65049342858453,0.0,0.0,0.0,0,0.0,0,1.0,0.9,0.0,0.0,892.677304964539,9.384615384615383,0.0,0.0,0,0.0,400.0,0.0,96.5,0.0,0.0,0,9.0,119.0,0,0.0,2.429223744292237,0.0,0.0,0.3846153846153846,0.0,0.0,0,0.23076923076923078,26.510875331564986,0.0,0,0.0,73.45358090185677,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,107.9,64.6,0.0,0,2.0,0,0.0,2.8344827586206893,0.0,3.6,0.0
1990-06-30,129.19580419580421,0,0.0,243.0,0,0.0,0,0,0.0,0,12.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.466666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,88.0,0.0,12979.126497849067,0,0.0,0.0,1,0.0,51.31577849589098,0.0,0.0,0,2.0,0.0,290.8905109489051,36.26906263135771,28.4,34.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0,122.42147044007875,0.0,0.0,0.0,0,0.0,0,0.0,0.13333333333333333,0.0,0.0,77.51063829787233,5.384615384615385,0.0,0.0,2,0.0,0.0,0.0,81.33333333333333,0.0,0.0,0,67.0,44.0,0,0.0,202.0958904109589,0.0,0.0,8.384615384615385,0.0,0.0,0,0.23076923076923078,74.11547303271442,0.0,0,1579.0,683.9560439560439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.13333333333333,113.8,0.0,0,1.0,0,0.0,10.094252873563217,0.0,1.360919540229885,9.333333333333334
1990-07-31,173.08566433566435,0,0.0,71.01785714285714,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0,0.0,16.5,0.0,2107.113137646053,0,0.0,0.0,0,0.0,65.72746749147957,0.0,0.0,0,0.0,0.0,338.3374976604904,56.65739064856712,8.75,17.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,217.7222222222222,0,1204.5315794294088,0.0,0.0,0.0,0,245.4964669738863,0,0.0,0.0,0.0,0.0,186.28096017457716,16.230769230769234,0.0,0.0,0,0.0,0.0,0.0,71.0,0.0,0.0,0,304.3333333333333,40.0,0,0.0,3.0365296803652964,0.0,0.0,3.480769230769231,0.0,0.0,0,15.28846153846154,67.46732979664014,0.0,3,1464.4666666666667,272.2307692307692,0,0.0,0.0,0.0,0.0,0.0,23.500000000000004,0.0,78.0,79.33333333333334,0.0,0,7.0,0,0.0,7.1402298850574715,0.0,10.206896551724139,0.0
1990-08-31,1.9230769230769234,0,0.0,61.2,0,0.0,0,0,0.0,0,4.0,0,0,0,0.0,0.0,0,0.0,0.0,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,80.5,0.0,434.1111111111111,0,0.0,0.0,0,0.0,49.19012066365008,0.0,0.0,0,0.0,0.0,188.7751263335205,1.5384615384615385,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1261.6733188913288,0.0,0.0,15.0,0,1953.488711819389,0.0,0.0,0.0,0,130.04393241167435,0,0.0,0.0,0.0,0.0,15.0,10.384615384615385,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,82.50752688172044,0,0.0,20.570427074939566,0.0,0.0,11.184615384615384,0.0,0.0,0,80.23076923076923,511.13846153846157,0.0,0,873.1666666666666,134.38461538461536,0,0.0,0.0,0.0,1.0,0.0,20.666666666666668,0.0,39.42857142857143,88.86666666666667,0.0,0,2.0,0,0.0,2.1333333333333333,0.0,0.0,0.0
