,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03163473818646233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.02036109864028407,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.015729176069391147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04766842793402557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.02150909895254406,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03781538604802545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.026298530720553565,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0.004602682082915608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06269434994269804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0003463162708125986,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0.005037349929441082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01245210727969328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.037001291614951186,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0.00255743021901319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054787731881327933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0152304586957248,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.011520257497415903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04338745235803611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.015267327816605218,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0.007949119373776906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07079378420744765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.01668443005829024,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0.00258030946265085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03469561515538528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0.0034674657534247656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04879760611618163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.021635803638414792,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0.0028881754021809827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05060596707132306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0014451621073961482,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0.006192828458633406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05861857097161765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.013664589907444596,0,0,0,0,0
