,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11296655664471758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.023798858768242632,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.006164383561643837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04970412932939289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.020136941210381478,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03759335632087349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.030643100363372408,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0.008489614397098765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05437549173334062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.02646733961816565,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0.004993623842800062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012452107279693496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.016538659556426607,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0.0025799109258810163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030651340996168744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.029098504250511848,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.008219178082191811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03661406069452046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.04076894702784789,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0.002348336594911953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08205619412515866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.016066000868432483,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0.004361819334814884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07759640395173978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.006315872577270746,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0.0036343676441860174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05498245545619735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.032927610506085815,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0.0039789634135544046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040108965163244505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0.008657986592962269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07431408129838311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.022645148002598807,0,0,0,0,0
